Draft Year,Pick Number,NBA Team,Name,Age,College,Height,Weight,Dominant Hand,NBA Relatives,Seasons Played (College),POS,MPG,PPG,RPG,APG,G,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2021,58,NYK,Jericho Sims,,Texas,6-10,245,Right,0,4,F,26,24.5,3.6,5.2,.696,0.0,0.0,,2.0,3.8,.520,2.2,7.2,0.7,0.7,1.1,1.6,2.5,9.2
2021,59,BRK,RaiQuan Gray,,Florida State,6-8,260,Right,0,3,F,25,26.3,4.4,8.4,.517,0.3,1.2,.267,2.8,3.7,.763,1.5,6.4,2.2,1.2,0.7,2.2,2.6,11.9
2022,1,ORL,Paolo Banchero,,Duke,6-10,250,Right,0,1,F,39,33.0,6.3,13.2,.478,1.1,3.3,.338,3.5,4.8,.729,1.7,7.8,3.2,1.1,0.9,2.4,1.9,17.2
2022,2,OKC,Chet Holmgren,,Gonzaga,7-0,195,Right,0,1,C,32,26.9,5.3,8.8,.607,1.3,3.3,.390,2.2,3.1,.717,1.8,9.9,1.9,0.8,3.7,1.9,2.7,14.1
2022,3,HOU,Jabari Smith Jr.,,Auburn,6-10,220,Right,2,1,F,34,28.8,5.4,12.6,.429,2.3,5.5,.420,3.9,4.8,.799,0.9,7.4,2.0,1.1,1.0,1.9,2.1,16.9
2022,4,SAC,Keegan Murray,,Iowa,6-8,215,Right,1,2,F,35,31.9,8.8,15.8,.554,1.9,4.7,.398,4.1,5.4,.747,2.9,8.7,1.5,1.3,1.9,1.1,1.9,23.5
2022,5,DET,Jaden Ivey,,Purdue,6-4,200,Right,0,2,G,36,31.4,5.6,12.3,.460,1.8,5.0,.358,4.3,5.8,.744,0.7,4.9,3.1,0.9,0.6,2.6,1.8,17.3
2022,6,IND,Bennedict Mathurin,,Arizona,6-7,195,Right,0,2,G,37,32.5,5.9,13.1,.450,2.2,6.1,.369,3.7,4.8,.764,1.4,5.6,2.5,1.0,0.3,1.8,1.8,17.7
2022,9,SAS,Jeremy Sochan,,Baylor,6-9,230,Right,0,1,F,30,25.1,3.3,7.0,.474,0.8,2.7,.296,1.8,3.0,.589,2.0,6.4,1.8,1.3,0.7,1.6,2.3,9.2
2022,10,WAS,Johnny Davis,,Wisconsin,6-5,196,Right,1,2,G,31,34.2,6.8,15.9,.427,1.2,3.9,.306,5.0,6.3,.791,1.3,8.2,2.1,1.2,0.7,2.3,2.0,19.7
2022,12,OKC,Jalen Williams,,Santa Clara,6-6,190,Right,1,3,G,33,34.8,6.6,12.9,.513,1.3,3.2,.396,3.5,4.3,.809,0.6,4.4,4.2,1.2,0.5,2.1,2.6,18.0
2022,13,CHO,Jalen Duren,,Memphis,6-11,250,Right,0,1,C,29,25.3,4.9,8.1,.597,0.0,0.0,.000,2.2,3.6,.625,3.0,8.1,1.3,0.8,2.1,2.2,2.7,12.0
2022,14,CLE,Ochai Agbaji,,Kansas,6-5,210,Right,0,4,G,39,35.1,6.6,13.9,.475,2.6,6.5,.407,2.9,3.9,.743,0.8,5.1,1.6,0.9,0.6,2.1,1.7,18.8
2022,15,CHO,Mark Williams,,Duke,7-0,243,Right,0,2,C,39,23.6,4.9,6.8,.721,0.0,0.0,.000,1.4,2.0,.727,2.6,7.4,0.9,0.5,2.8,0.9,2.1,11.2
2022,16,ATL,AJ Griffin,,Duke,6-6,222,Right,1,1,F,39,24.0,3.7,7.6,.493,1.8,4.1,.447,1.1,1.4,.792,0.8,3.9,1.0,0.5,0.6,0.6,1.1,10.4
2022,17,HOU,Tari Eason,,LSU,6-8,215,Right,0,2,F,33,24.4,5.8,11.1,.521,0.8,2.4,.359,4.6,5.7,.803,2.3,6.6,1.0,1.9,1.1,2.2,2.8,16.9
2022,18,CHI,Dalen Terry,,Arizona,6-7,195,Right,0,2,G,37,27.8,3.1,6.2,.502,0.8,2.1,.364,1.1,1.4,.736,1.2,4.8,3.9,1.2,0.3,1.4,2.3,8.0
2022,19,MIN,Jake LaRavia,,Wake Forest,6-9,228,Right,0,3,G,33,34.2,5.0,9.0,.559,0.8,2.2,.384,3.7,4.8,.777,2.1,6.6,3.7,1.7,1.0,2.7,2.8,14.6
2022,20,SAS,Malaki Branham,,Ohio State,6-5,180,Right,0,1,G,32,29.6,5.0,10.0,.498,1.2,2.8,.416,2.5,3.0,.833,0.8,3.6,2.0,0.7,0.3,1.7,1.8,13.7
2022,21,DEN,Christian Braun,,Kansas,6-6,205,Right,0,3,G,40,34.4,5.2,10.5,.495,1.3,3.3,.386,2.5,3.4,.733,1.4,6.5,2.8,1.0,0.8,2.0,1.8,14.1
2022,22,MEM,Walker Kessler,,Auburn,7-1,245,Right,2,2,F,34,25.6,4.8,7.9,.608,0.3,1.5,.200,1.6,2.6,.596,2.6,8.1,0.9,1.1,4.6,1.1,2.6,11.4
2022,23,PHI,David Roddy,,Colorado State,6-5,252,Right,0,3,G,31,32.9,7.2,12.5,.571,1.5,3.4,.438,3.4,4.9,.691,1.8,7.5,2.9,1.2,1.1,2.3,2.3,19.2
2022,25,SAS,Blake Wesley,,Notre Dame,6-5,185,Right,0,1,G,35,29.3,5.1,12.6,.404,1.5,5.1,.303,2.7,4.1,.657,0.7,3.7,2.4,1.3,0.1,2.2,1.9,14.4
2022,26,DAL,Wendell Moore Jr.,,Duke,6-5,216,Right,0,3,F,39,33.9,4.8,9.6,.500,1.3,3.2,.413,2.4,3.0,.805,1.2,5.3,4.4,1.4,0.2,1.9,1.6,13.4
2022,28,GSW,Patrick Baldwin Jr.,,UW-Milwaukee,6-9,220,Right,0,1,G,11,28.5,4.1,11.9,.344,1.5,5.8,.266,2.4,3.2,.743,0.9,5.8,1.5,0.8,0.8,2.1,1.5,12.1
2022,29,MEM,TyTy Washington Jr.,,Kentucky,6-3,197,Right,0,1,G,31,29.2,4.9,10.9,.451,1.2,3.3,.350,1.5,2.1,.750,0.6,3.5,3.9,1.3,0.2,1.6,1.5,12.5
2022,30,OKC,Peyton Watson,,UCLA,6-8,200,Right,0,1,G,32,12.7,1.2,3.7,.322,0.2,1.0,.226,0.7,1.0,.688,0.9,2.9,0.8,0.6,0.6,0.9,1.6,3.3
2022,31,IND,Andrew Nembhard,,Gonzaga,6-5,193,Right,0,4,G,32,32.2,4.4,9.7,.452,1.6,4.2,.383,1.5,1.7,.873,0.4,3.4,5.8,1.6,0.1,1.9,2.0,11.8
2022,32,ORL,Caleb Houstan,,Michigan,6-8,205,Right,0,1,G,34,32.0,3.2,8.4,.384,1.8,5.0,.355,1.9,2.4,.783,0.8,4.0,1.4,0.7,0.2,1.5,1.7,10.1
2022,33,TOR,Christian Koloko,,Arizona,7-1,225,Right,0,3,C,37,25.4,4.9,7.8,.635,0.0,0.1,.000,2.7,3.7,.735,2.6,7.3,1.4,0.8,2.8,1.6,2.8,12.6
2022,34,OKC,Jaylin Williams,,Arkansas,6-10,245,Right,0,2,F,37,31.6,3.8,8.3,.461,0.5,1.9,.239,2.8,3.8,.729,1.5,9.8,2.6,1.3,1.1,1.8,2.6,10.9
2022,35,LAL,Max Christie,,Michigan State,6-6,190,Right,1,1,G,35,30.8,3.2,8.4,.382,1.1,3.5,.317,1.7,2.1,.824,0.9,3.5,1.5,0.5,0.5,1.5,1.1,9.3
2022,38,SAS,Kennedy Chandler,,Tennessee,6-0,172,Right,0,1,G,34,30.8,5.4,11.5,.464,1.4,3.8,.383,1.8,2.9,.606,0.7,3.2,4.7,2.2,0.2,2.5,2.0,13.9
2022,40,MIN,Bryce McGowens,,Nebraska,6-7,179,Right,0,1,G,31,33.3,5.2,12.8,.403,1.3,4.7,.274,5.2,6.3,.831,0.7,5.2,1.4,0.7,0.3,2.1,2.0,16.8
2022,41,NOP,E.J. Liddell,,Ohio State,6-7,240,Right,0,3,F,32,33.2,6.3,12.9,.490,1.4,3.8,.374,5.3,6.9,.765,2.3,7.9,2.5,0.6,2.6,2.4,2.5,19.4
2022,42,NYK,Trevor Keels,,Duke,6-4,221,Right,0,1,G,36,30.2,4.1,9.8,.419,1.5,4.8,.312,1.8,2.7,.670,0.8,3.4,2.7,1.2,0.1,1.3,1.3,11.5
2022,43,LAC,Moussa Diabat̩,,Michigan,6-11,210,Right,0,1,F,32,24.9,3.7,6.8,.542,0.1,0.4,.214,1.6,2.6,.619,2.4,6.0,0.8,0.3,0.9,1.5,2.7,9.0
2022,44,ATL,Ryan Rollins,,Toledo,6-4,180,Right,0,2,G,34,32.7,6.8,14.6,.468,1.4,4.4,.311,3.8,4.8,.802,0.7,6.0,3.6,1.7,0.3,2.2,2.4,18.9
2022,45,CHO,Josh Minott,,Memphis,6-8,205,Right,0,1,G,33,14.6,2.5,4.8,.522,0.1,0.4,.143,1.5,2.0,.754,1.6,3.8,0.9,0.8,0.7,0.9,1.8,6.6
2022,47,MEM,Vince Williams Jr.,,VCU,6-6,210,Left,0,4,G,30,32.4,4.6,9.6,.477,2.2,5.6,.387,2.8,3.4,.814,0.9,6.0,3.0,1.6,1.1,2.9,2.9,14.1
2022,48,MIN,Kendall Brown,,Baylor,6-8,205,Right,0,1,G,34,27.0,3.9,6.6,.584,0.4,1.2,.341,1.5,2.2,.689,1.7,4.9,1.9,1.0,0.4,1.7,2.3,9.7
2022,49,CLE,Isaiah Mobley,,USC,6-10,235,Right,1,3,F,32,34.1,5.0,11.3,.445,1.3,3.8,.352,2.8,4.0,.682,2.2,8.3,3.3,0.8,0.9,1.9,2.0,14.2
2022,51,GSW,Tyrese Martin,,UConn,6-6,215,Right,0,4,G,29,32.1,5.0,11.1,.449,1.5,3.4,.430,2.1,3.1,.689,2.3,7.5,1.9,0.8,0.5,1.8,2.1,13.6
2022,53,BOS,JD Davison,,Alabama,6-3,195,Right,0,1,G,33,25.8,3.0,6.5,.463,0.8,2.5,.301,1.8,2.5,.728,1.1,4.8,4.3,1.0,0.4,2.9,1.2,8.5
2022,57,POR,Jabari Walker,,Colorado,6-8,200,Right,1,2,F,33,28.1,4.8,10.5,.461,1.1,3.2,.346,3.8,4.9,.784,2.1,9.4,1.2,0.7,0.7,2.3,2.5,14.6
